email,password,first_name,last_name,specialty,biography,languages,accepting_new,phone
earias@tucker.biz,2*#8PQ@e*&,Eric,Arias,Urology,Style see collection since. Blood forget down every least wear according dinner.,English,False,4444333088
tlee@franklin.com,i3MYO!*S)%,Tiffany,Lee,Cardiothoracic Surgery,Join picture some. Dog collection continue.,English,False,4949299586
jsosa@pena.com,)2cMGnUhLc,John,Sosa,Orthopedics,Next lot her capital toward like. Ground huge scientist cold debate dream whose perform.,English,True,4734995793
rburch@atkinson.com,p@7)X5Bug5,Robert,Burch,Psychiatry,Energy inside interest poor suggest space. Dream carry strategy. Carry near event up.,English,True,8594626744
nfields@williamson.org,@bGM9)jyg1,Nicholas,Fields,Pulmonology,Sense outside how side wear budget pay. Marriage too under many either player.,English,True,4414501900
agarrett@henry-warner.org,Uh$3WFw!km,Andrew,Garrett,Podiatry,Develop open score accept many including ahead.,English,True,9548891311
rmorgan@blair.info,KW*$Z3MtWx,Rachel,Morgan,Pediatric Intensivist,Many everyone whom audience stage PM. Why evening sea run in. Paper network behavior someone everybody body method.,English,False,5630771940
bcurtis@patel.com,+G3Ic0l)6r,Barry,Curtis,Rheumatology,Form sea accept mission of take audience at. Outside similar daughter TV age team phone.,English,True,9529205120
tcastillo@haynes-harvey.com,g@@a8Smvi(,Tina,Castillo,Pediatrics,Early candidate little hour behind why under. Present woman close age worry staff energy.,English,False,4644172234
drodriguez@garcia.com,)3pa5Mug^r,David,Rodriguez,Endocrinology,History economy there animal today. Professor trial nation wind character capital. Mother writer act radio budget policy doctor clearly.,English,True,3033763018
nibarra@henry-gonzalez.org,$_S2eBzp7Y,Nicole,Ibarra,Physical Medicine and Rehabilitation,The executive throw analysis. Perhaps conference than outside seven either weight. Establish hope space our may.,English,True,6680068167
dchandler@mendoza-adams.com,8$x3q0FQJr,Derek,Chandler,Critical Care,Inside energy role dinner lead. Early body agree several here particularly. Everybody couple generation American book record write.,English,True,3198570019
kthomas@schneider-king.biz,^7(9BVfvTR,Kevin,Thomas,Trauma Surgery,Small finally issue major factor. For old final professional teacher food. Their standard two none nothing hold certain.,English,False,8637087242
rwest@berry.com,r8HHBYqp#q,Richard,West,Gender Surgery,Finally race fund bank. Very clearly college scene couple write image.,English,True,5073809674
zjackson@chavez-molina.org,$WP3Hnhga+,Zachary,Jackson,OB/GYN,Action ball across add true can.,"English, Arabic",True,1784155197
dthompson@williams.com,G%zO1E$if0,Danny,Thompson,Psychiatry,Surface reach after until debate course crime cup. Current style human song. Probably between good I.,English,True,6768213848
acopeland@mccarthy.info,M!2KLpx5_!,Alicia,Copeland,Plastic Surgery,Keep manager hundred authority research south. Catch almost collection beat wish eight step.,English,True,3452090061
ewoods@ballard-watson.com,@os5DLng**,Edward,Woods,Internal Medicine,System establish catch explain. Everyone picture business deal fly majority real very. There foot Republican appear measure who authority.,English,False,1092232583
mchang@sanchez-black.net,QY%9SChjK^,Mary,Chang,Allergy/Immunology,Conference across put visit. Difficult national most east project dinner. Prevent nature medical left court success hospital.,"English, Italian",True,3326243461
rgreen@henderson.biz,pX83%Txik),Raymond,Green,Anesthesiology,Window need often yet lot trial. Right begin cost leader best central hospital.,English,True,2123686838
dmartinez@lowe.org,$Ab7CZ@mC9,Daniel,Martinez,Internal Medicine,Standard its with increase staff. Tough effect act floor.,English,True,2608485680
dsawyer@cole.info,qO+58Ee6@l,Daniel,Sawyer,Dermatology,Whose bad night say police all. Various cold one reason address center. Color bit family. Especially money material then eat.,"English, Korean",True,4608207348
ljones@perry.net,)Sl1PVrs$5,Laura,Jones,Trauma Surgery,Rock media interview surface so. Admit surface ok watch another money. Power head real fill data can list somebody.,English,True,6797927391
agutierrez@powell-black.com,@C1*!8MvkW,Anthony,Gutierrez,Gastroenterology,Tax prepare challenge ball suggest opportunity kitchen health. Government news common top accept. Rule opportunity space bed explain threat.,English,True,4050422464
clopez@horton-simon.com,V@G39ANcYN,Clayton,Lopez,Preventive Medicine,Good finish collection start. Itself child gas blood claim best. Report wear business sell.,English,True,9431371971
rleonard@sullivan-medina.biz,z*1xYedgei,Rachel,Leonard,Nephrology,Degree once news debate learn within. Former positive red energy day.,English,True,6429098624
twilson@graves.com,k^N2Sp8#jO,Tammy,Wilson,Otolaryngology,Control per dinner type red ok to spring. Agree food end sing brother position source.,"English, Japanese",True,4171813581
nholder@cain.net,eLCRGUi+&6,Nicholas,Holder,Interventional Cardiology,Course follow shake situation address. Them find under board off season.,English,True,7982051566
mclark@nguyen.com,ZJ6XMVo1b(,Michelle,Clark,Emergency Medicine,Able feel charge example. Ability the population ok democratic.,English,True,3403951201
ecoffey@morgan.com,72V(URfO*n,Edward,Coffey,Gastroenterology,Best dinner laugh. Control she culture game early evening. Explain Congress attack increase need.,English,True,4807635532
eowens@osborne.biz,hi!ZW1ZwRJ,Elizabeth,Owens,Preventive Medicine,Four major trial manager very research sit. Here collection second drive treatment.,English,True,5658511695
sbennett@carlson.com,!pKjk1Ms00,Sean,Bennett,Allergy/Immunology,Up no operation must professional. Day year represent two make large.,"English, Hindi, Japanese",True,5133922819
sgonzalez@dunn.com,(_5%RQaCK*,Scott,Gonzalez,Oncology,Before floor ok detail unit movement.,"English, Hindi, Arabic",True,5051135528
bnewman@bradshaw-wilson.com,7(Q3MYwMP7,Brandon,Newman,Neurology,Blood network stop war friend technology discover. Window Mrs skin poor safe. Gun school matter man detail happy education natural.,English,False,3310236766
dpatterson@sanders-perry.com,*V2xUlm358,Dean,Patterson,Pediatrics,Space run hospital author. Deep third government young surface field language pay. Wife camera bring suggest city decision.,English,True,4914012004
pchen@costa-cooke.net,Co702Eep+F,Pamela,Chen,Pulmonology,Great give whether politics boy. By father population itself adult whose. Perform four real education item market paper.,English,False,1865517500
dgraham@flowers.com,80L)k9d(!o,Diana,Graham,Urology,Play owner card production keep behind. Sit public fast great require unit marriage.,English,True,5279627787
jsmith@rowe.info,h1QI)3Fyud,John,Smith,Otolaryngology,World case provide green fire. Small power great significant public image. Treat wide training make wear admit without. Church strategy stage election.,English,True,8475466180
tsmith@morris.org,^FfGo^qly8,Tracy,Smith,Ophthalmology,Pick outside assume administration station. Very little consumer computer responsibility.,English,True,8636941353
jwilliams@schwartz-taylor.com,(*2QCyQq^e,Justin,Williams,Sports Medicine Doctor,Determine ahead news really movie money. Government close onto all what heart. Fill story history can ago leg. Visit special benefit later responsibility during.,English,True,5538382766
dmosley@johns-jackson.com,Y$7K9CSacc,David,Mosley,Interventional Cardiology,Training sell million buy large reveal will. Report test network however instead over.,English,True,1625105590
sfoster@meyer.org,+6g*UItfm9,Samuel,Foster,Pathology,Fact raise huge remain data bed. West strong chair interest apply room.,English,True,6959988331
nlloyd@king.info,REp34j5u7&,Nicholas,Lloyd,Neonatology,Bed pretty democratic bank size candidate. Stock prepare gun class. Color carry course attorney listen open remain.,English,True,2171702060
clopez@benson-gordon.net,71%2Kxsgzu,Courtney,Lopez,Physical Medicine and Rehabilitation,News beyond Mr speech particular choice which. Cost security miss. Day officer for debate.,"English, French, Hindi",True,3119962618
gcox@khan.com,a8qLHxuI)Z,Gary,Cox,Urology,Big sit meet write author movement. Side best research wonder. Difference know eye clearly wall agent improve effort.,English,True,7728048420
jscott@walker.com,@AY9%tOq)0,Joyce,Scott,Gastroenterology,History key word. Effort prevent yeah consumer fund discover get.,English,False,3952224283
iharper@king.com,8@2$aLTk_@,Ian,Harper,Otolaryngology,Recently food quickly nor heavy. Field game example hot civil. Concern song owner leg.,English,True,2160038246
lbyrd@hunt.com,!5QHeYZsq1,Laurie,Byrd,Neonatology,Alone chair nothing perhaps. Available prevent similar partner dog. Marriage understand then material.,English,True,3152494126
ccantu@ferguson.info,)6tEhkLLk1,Catherine,Cantu,Preventive Medicine,Article ball describe. Decide hear realize building. Set doctor nature continue watch.,English,False,2904690479
ggordon@savage.net,7v(3TqUe(V,Gerald,Gordon,Infectious Diseases,Out go or. Spring old stay number series.,English,True,4847899341
mconley@johnson.biz,cxTYK$sK$5,Matthew,Conley,Physical Medicine and Rehabilitation,Avoid onto get maintain view idea. Red hope let happen something example.,English,True,1544265926
jmartinez@henderson.org,gN%2Xlaia(,Joel,Martinez,Vascular Surgery,Yet tonight upon. Five popular past indeed voice. War feeling set computer moment unit. Exactly near office space challenge recognize.,English,True,7539005445
ncarpenter@bell.biz,%6)3bTagli,Natalie,Carpenter,Preventive Medicine,Natural speech hold speech letter red opportunity school. Near suffer group design past. Performance your whole city study region everyone. Rather middle end next network value return.,"English, Italian",True,1926795564
mschneider@cunningham.com,+35NvC(jcv,Melissa,Schneider,Neurology,Network specific candidate product bad summer. Voice Republican subject.,English,False,7865702285
jmoore@perez.com,#uf85So#U3,Juan,Moore,Hematology,Fire move its among firm enter explain. Cut wear throughout parent. Seek fast cost worker name face day.,English,True,3232459780
smorgan@cortez.com,l8n&3Kvo#6,Shari,Morgan,Endocrinology,Even film especially increase send doctor husband card. Citizen capital state themselves.,English,True,3312091028
mmyers@rogers.com,6wvH3GMNK$,Mark,Myers,Podiatry,Lawyer better wonder major season across social often. Save treatment defense do land. Apply they live value edge you still.,English,True,6144242404
fcarpenter@vasquez.info,%PVE$5p)f6,Frederick,Carpenter,Hematology,Bit treatment tend different deal protect. Worry discuss bit play not stand receive.,English,True,5315736701
ghobbs@brown.com,zh@42XVxsN,Gary,Hobbs,Pathology,Challenge direction assume sit. Use where each how again.,"English, Spanish, Arabic",True,8396035030
kbrown@mitchell.com,jztNEnm7&6,Kimberly,Brown,Pediatrics,Pressure bad year into suddenly. Good discussion course treatment huge ago discover.,English,False,5419626908
manderson@riley-ellis.com,FW!J5aNcE$,Melanie,Anderson,Pediatrics,Behavior example ball baby. Size nation sister start something challenge. Carry worker ready manage series language bit. With current month focus ten someone.,English,True,6835053241
jmiller@luna-johnson.com,Ff%kVOtR+2,John,Miller,OB/GYN,Write open oil good college. Eye camera hour inside court beautiful quickly face.,English,True,4725512253
msanchez@ferguson-hardy.org,_8KVrCG)Zz,Mary,Sanchez,Pathology,Game ten economic study. Family study PM final.,English,True,5568611797
hthompson@stone-cameron.com,FZ0C3V*yp_,Holly,Thompson,Psychiatry,Season moment standard six ten candidate security. Require relationship knowledge other national. Third large art too worry author.,English,True,8593790536
rcooper@murphy.info,XF#WMTWi*3,Richard,Cooper,Radiology,Voice vote end. Detail win laugh six idea hospital different. Entire north half head for themselves.,"English, Chinese",False,7523288250
jwells@burch.com,#8lTfcry!7,Jill,Wells,Plastic Surgery,Drop last act anything. Item first box each design face focus. Specific attorney whether drug station hit or.,English,False,2694631769
mpeters@cameron-kennedy.net,1AcXcWln%2,Michelle,Peters,Plastic Surgery,Age image sea choose involve white. Individual whole official road truth industry. Side agency opportunity blood rule company me.,English,True,6729118366
ggiles@robinson.org,!aOn#eHu6i,George,Giles,Cardiology,Perform sing student expert experience bit pretty join. Success city admit worker. Hit drive check paper together however mouth.,English,False,2864325892
jgomez@bernard.org,q28QDp4kp#,Jerry,Gomez,Critical Care,Offer find east. Large approach dog establish large behavior yeah however.,"English, Chinese, Arabic",True,9086329208
jhaney@whitaker-small.com,Wt3VPWgdT&,Joseph,Haney,Trauma Surgery,Bill standard suffer really field evening song. High person ask type serve. Industry left word Republican.,English,True,1310620002
trodriguez@holland.net,@3s22K+c#D,Tina,Rodriguez,Psychiatry,Use amount detail prove machine amount another although. Three expert region medical.,"English, Hindi",True,8955227056
